Restaurante ID,Nombre,Ciudad,Direccion,Localidad,Comida,Delivery,Rango precio,Rating texto,Votos
17316771,Taste of India,Cedar Rapids/Iowa City,"1060 Old Marion Rd NE, Cedar Rapids, IA 52402",Cedar Rapids,Indian,No,2,Very Good,186.0
17316201,Thai Moon Restaurant,Cedar Rapids/Iowa City,"4362 16th Ave SW, Cedar Rapids, IA 52404",Cedar Rapids,"Chinese, Sushi, Thai",No,1,Very Good,220.0
17316208,Ting's Red Lantern,Cedar Rapids/Iowa City,"540 Boyson Rd NE, Cedar Rapids, IA 52402",Cedar Rapids,Chinese,No,1,Very Good,347.0
17316389,Monica's,Cedar Rapids/Iowa City,"303 2nd Street, Coralville, IA 52241",Coralville,"American, Italian, Pizza",No,2,Good,161.0
17316278,Exotic India,Cedar Rapids/Iowa City,"102 2nd Ave, Coralville, IA 52241",Coralville,Indian,No,2,Very Good,160.0
17316744,Shorts Burger and Shine,Cedar Rapids/Iowa City,"18 S Clinton St, Iowa City, IA 52240",Iowa City,Burger,No,1,Excellent,820.0
17316751,The Hamburg Inn No. 2 Inc.,Cedar Rapids/Iowa City,"214 N Linn St, Iowa City, IA 52245",Iowa City,"American, Breakfast, Burger",No,1,Excellent,488.0
17316766,Bluebird Diner,Cedar Rapids/Iowa City,"330 E Market St, Iowa City, IA 52245",Iowa City,"Breakfast, Diner",No,2,Good,253.0
17316743,Graze,Cedar Rapids/Iowa City,"115 East College St, Iowa City, IA 52240",Iowa City,"American, International, Sushi",No,3,Good,220.0
17316374,A & A Pagliai's Pizza,Cedar Rapids/Iowa City,"302 E Bloomington St, Iowa City, IA 52245",Iowa City,Pizza,No,2,Very Good,485.0
17316381,Atlas World Grill,Cedar Rapids/Iowa City,"127 Iowa Ave, Iowa City, IA 52240",Iowa City,International,No,3,Very Good,428.0
17316802,BlackStone,Cedar Rapids/Iowa City,"503 Westbury Dr Ste 1, Iowa City, IA 52245",Iowa City,"American, Breakfast",No,2,Very Good,294.0
17316416,Devotay,Cedar Rapids/Iowa City,"117 N Linn St, Iowa City, IA 52245",Iowa City,"Mediterranean, Tapas, Vegetarian",No,3,Very Good,380.0
17316449,Jimmy Jack's Rib Shack,Cedar Rapids/Iowa City,"1940 Lower Muscatine Rd, Iowa City, IA 52240",Iowa City,BBQ,No,2,Very Good,259.0
17316603,Zoeys Pizzeria,Cedar Rapids/Iowa City,"690 10th St, Marion, IA 52302",Marion,"Pizza, Sandwich",No,2,Excellent,433.0
16659169,Tokyo Sushi,Chatham-Kent,"150 Richmond St, Chatham-Kent, ON N7M2V2",Chatham-Kent,"Japanese, Sushi",No,2,Good,176.0
17558684,Berry Patch Restaurant,Clatskanie,"49289 Us-30, Westport, OR 97016",Clatskanie,"American, Breakfast, Desserts",No,1,Very Good,96.0
18366580,Sakura Sushi & Grill,Cochrane,"130 Quarry Street, Unit 20, Cochrane, AB T4C 0W5",Cochrane,"Asian, Japanese",No,2,Average,6.0
17330755,Uptown Vietnam cuisine,Columbus,"1250 Broadway, Columbus, GA 31901",Columbus,"Asian, Vietnamese",No,1,Average,33.0
17330611,Cafe Le Rue @ The Landings,Columbus,"2523 Airport Thruway, Columbus, GA 31904",Columbus,"American, Seafood, Cajun",No,2,Excellent,489.0
17330609,Mark's City Grille,Columbus,"7160 moon road, Columbus, GA 31909",Columbus,American,No,2,Excellent,345.0
17330024,B Merrell's,Columbus,"7600 Veterans Pkwy, Columbus, GA 31909",Columbus,"Burger, Bar Food, Southern",No,2,Good,149.0
17330074,Cannon Brewpub,Columbus,"1041 Broadway, Columbus, GA 31901",Columbus,"Pizza, Bar Food",No,2,Good,330.0
17330185,Fuji Japanese Steak House,Columbus,"6499 Veterans Pkwy, Columbus, GA 31909",Columbus,"Japanese, Steak",No,3,Good,247.0
17330397,Ruth Ann's Family Restaurant,Columbus,"941 Veterans Parkway, Columbus, GA 31901",Columbus,"Breakfast, Diner, Southern",No,1,Good,123.0
17330735,Samurai Japanese Cuisine & Sushi Bar,Columbus,"1009 Broadway, Columbus, GA 31901",Columbus,"Japanese, Steak, Sushi",No,3,Good,109.0
17330676,Wasabi Sushi and Thai,Columbus,"1639 Bradley Park Dr, Columbus, GA 31904",Columbus,"Japanese, Sushi, Thai",No,3,Good,134.0
17330048,Buckhead Bar and Grill,Columbus,"5010 Armour Rd, Columbus, GA 31904",Columbus,"Seafood, Steak, Vegetarian",No,3,Very Good,722.0
17330604,Burt's Butcher Shoppe and Eatery,Columbus,"2932 Warm Springs Rd, Columbus, GA 31909",Columbus,Steak,No,2,Very Good,213.0
17330087,Chef Lee's Peking Restaurant,Columbus,"6100 Bradley Park Dr, Columbus, GA 31904",Columbus,Chinese,No,2,Very Good,335.0
17330137,Country's Barbecue,Columbus,"3137 Mercury Dr, Columbus, GA 31906",Columbus,"BBQ, Southern",No,2,Very Good,353.0
17330155,Deorio's,Columbus,"3201 Macon Rd Ste 167, Columbus, GA 31906",Columbus,"Italian, Pizza",No,1,Very Good,170.0
17330309,Mellow Mushroom,Columbus,"6100 Veterans Pkwy, Columbus, GA 31909",Columbus,Pizza,No,2,Very Good,192.0
17330311,Meritage,Columbus,"1039 1st Ave, Columbus, GA 31901",Columbus,"American, Tapas",No,3,Very Good,302.0
17330615,Mongo The Mongolian Fire Pit,Columbus,"7830 - E Veterans Pkwy, Columbus, GA 31909",Columbus,"Asian, Chinese",No,1,Very Good,355.0
17330638,The Black Cow,Columbus,"115 A 12th St, Columbus, GA 31901",Columbus,American,No,2,Very Good,287.0
17330628,Wood Stone,Columbus,"5739 Whitesville Rd, Columbus, GA 31904",Columbus,"Italian, Mediterranean, Pizza",No,3,Very Good,264.0
17330546,Hunter's Pub,Columbus,"11269 GA Hwy 219, Hamilton, GA 31811",Hamilton,"American, Seafood, Steak",No,3,Very Good,235.0
16643459,Consort Restaurant,Consort,"4931 50th Street, Consort, AB T0C 1B0",Consort,"Chinese, Canadian",No,2,Average,6.0
17334434,Thatcher's Barbeque and Grill,Dalton,"1214 N Wall St, Calhoun, GA 30701",Calhoun,"American, BBQ, Southern",No,2,Good,38.0
17334348,Christian and Jake's Bistro,Dalton,"555 Georgia Hwy 53, Calhoun, GA 30701",Calhoun,"Desserts, Sandwich",No,1,Very Good,122.0
17334213,Dub's High on the Hog,Dalton,"349 S Wall St, Calhoun, GA 30701",Calhoun,BBQ,No,2,Very Good,207.0
17334355,Sierra's Mexican Restaurant,Dalton,"500 S. 3rd Avenue, Chatsworth, GA 30705",Chatsworth,"Mexican, Tex-Mex",No,1,Good,66.0
17334212,Oakwood Cafe,Dalton,"201 West Cuyler Street, Dalton, GA 30720",Dalton,"BBQ, Breakfast, Southern",No,1,Excellent,249.0
17333797,Chili's Grill & Bar,Dalton,"881 College Dr, Dalton, GA 30720",Dalton,American,No,2,Good,63.0
17334217,Fuji Japanese Steakhouse,Dalton,"1321 W Walnut Ave, Dalton, GA 30720",Dalton,"Japanese, Sushi",No,3,Good,145.0
17334273,Las Palmas,Dalton,"1331 W Walnut Ave, Dalton, GA 30720",Dalton,Mexican,No,1,Good,83.0
17334254,Tony's Italian Restaurant & Pizza,Dalton,"933 Market St, Dalton, GA 30720",Dalton,Italian,No,2,Good,116.0
17333836,Filling Station,Dalton,"316 N Hamilton St, Dalton, GA 30720",Dalton,"American, Burger",No,1,Very Good,122.0
17334197,Five Guys Burgers and Fries,Dalton,"1303 W. Walnut Ave., Dalton, GA 30720",Dalton,Fast Food,No,1,Very Good,142.0
17333882,Los Pablos,Dalton,"1513 W Walnut Ave Ste 6, Dalton, GA 30720",Dalton,Mexican,No,1,Very Good,114.0
17334211,Kobe Hibachi & Sushi,Dalton,"2603 Battlefield Pkwy, Fort Oglethorpe, GA 30742",Fort Oglethorpe,"American, Japanese, Sushi",No,2,Excellent,214.0
17334390,Soho Hibachi,Dalton,"1014 Battlefield Parkway, Fort Oglethorpe, GA 30742",Fort Oglethorpe,Japanese,No,1,Very Good,116.0
17334034,Thai Garden,Dalton,"685 Battlefield Pkwy, Fort Oglethorpe, GA 30742",Fort Oglethorpe,Thai,No,2,Very Good,111.0
17334414,Southern Bliss Bakery,Dalton,"300 W Patton St., Lafayette, GA 30728",LaFayette,"Desserts, Sandwich",No,1,Good,25.0
17334082,Bailey's Bar-B-Que,Dalton,"5540 Highway 41, Ringgold, GA 30736",Ringgold,BBQ,No,1,Very Good,128.0
17334364,Farm To Fork,Dalton,"118 Remco Shops Lane, Ringgold, GA 30736",Ringgold,"American, Diner, Southern",No,1,Very Good,244.0
17334398,Home Plate Grill,Dalton,"7807 Nashville St, Ringgold, GA 30736",Ringgold,"American, BBQ, Southern",No,1,Very Good,112.0
17334219,Pie Slingers Pizzeria,Dalton,"56A Fieldstone Village Drive, Rock Spring, GA 30739",Rock Spring,"Italian, Pizza",No,1,Very Good,144.0
17335173,Olive Tree Cafe,Davenport,"2513 53rd Avenue, Bettendorf, IA 52722",Bettendorf,"Indian, Mediterranean, Middle Eastern",No,2,Excellent,166.0
17335195,"Red Ginger Sushi, Grill & Bar",Davenport,"793 Middle Rd, Bettendorf, IA 52722",Bettendorf,"Sushi, Teriyaki",No,3,Excellent,208.0
17335225,Crust Stone Oven Pizza,Davenport,"2561 E 53rd Ave, Bettendorf, IA 52722",Bettendorf,"Burger, Pizza",No,2,Good,136.0
17335219,Jimmy's Pancake House,Davenport,"2521 - 18th St., Bettendorf, IA 52722",Bettendorf,"American, Breakfast, Greek",No,1,Very Good,85.0
17334965,Trattoria Tiramisu,Davenport,"1804 State St, Bettendorf, IA 52722",Bettendorf,Italian,No,2,Very Good,117.0
17335189,Prairie Grille at SteepleGate Inn,Davenport,"100 W 76th St, Davenport, IA 52806",Davenport,"American, Breakfast",No,2,Average,53.0
17335156,Tantra Asian Bistro,Davenport,"589 East 53rd St, Davenport, IA 52807",Davenport,Asian,No,2,Excellent,474.0
17334717,Chick-fil-A,Davenport,"320 W Kimberly Rd, Davenport, IA 52806",Davenport,Fast Food,No,1,Good,125.0
17334752,Duck City Bistro,Davenport,"115 E 3rd St, Davenport, IA 52801",Davenport,"American, French",No,4,Good,201.0
18453427,Frick's Tap,Davenport,"1402 W 3rd Street, IA 52802",Davenport,"American, Bar Food, BBQ",No,2,Not rated,2.0
17793744,Los Agaves,Davenport,"4882 Utica Ridge Rd, Davenport, IA 52807",Davenport,Mexican,No,2,Not rated,3.0
17334679,Azteca,Davenport,"4811 N Brady St Ste 3, Davenport, IA 52806",Davenport,Mexican,No,1,Very Good,167.0
17334718,China Cafe,Davenport,"3018 E 53rd St, Davenport, IA 52807",Davenport,Chinese,No,2,Very Good,112.0
17334763,Exotic Thai Restaurant,Davenport,"2303 E 53rd St, Davenport, IA 52807",Davenport,Thai,No,2,Very Good,256.0
17335158,Front Street Brewery,Davenport,"208 E River Dr, Davenport, IA 52801",Davenport,American,No,1,Very Good,123.0
17334782,Granite City Food & Brewery,Davenport,"5270 Utica Ridge Rd, Davenport, IA 52807",Davenport,American,No,2,Very Good,199.0
17334846,Los Agaves,Davenport,"3852 N Brady St, Davenport, IA 52806",Davenport,Mexican,No,2,Very Good,157.0
17334853,Machine Shed Restaurant,Davenport,"7250 Northwest Blvd, Davenport, IA 52806",Davenport,American,No,2,Very Good,100.0
17335168,Osaka,Davenport,"4901 Utica Ridge Rd, Davenport, IA 52807",Davenport,"Japanese, Sushi",No,3,Very Good,141.0
17334958,Texas Roadhouse,Davenport,"4005 E 53rd Street, Davenport, IA 52807",Davenport,"American, BBQ, Steak",No,2,Very Good,197.0
17258496,Hickory Park,Des Moines,"1404 S Duff Ave, Ames, IA 50010",Ames,"BBQ, Burger, Desserts",No,2,Excellent,1025.0
17259395,The Cafe,Des Moines,"2616 Northridge Pkwy, Ames, IA 50010",Ames,"American, Coffee and Tea",No,2,Excellent,570.0
17258350,Flying Mango,Des Moines,"4345 Hickman Rd, Des Moines, IA 50310",Beaverdale,"BBQ, Caribbean, Cajun",No,3,Excellent,674.0
17258136,Cool Basil,Des Moines,"8801 University Ave, Clive, IA 50325",Clive,"Asian, Sushi, Thai",No,2,Very Good,496.0
17258522,HuHot Mongolian Grill,Des Moines,"4100 University Avenue, West Des Moines, IA 50266",Clive,"Asian, Chinese",No,2,Very Good,411.0
17259958,Malo,Des Moines,"900 Mulberry Street, Des Moines, IA 50309",Downtown,"Latin American, Mexican",No,2,Average,113.0
17258036,Centro,Des Moines,"1007 Locust St, Des Moines, IA 50309",Downtown,"Italian, Pizza",No,3,Excellent,1109.0
17259368,Fong's Pizza,Des Moines,"223 4th Street, Des Moines, IA 50309",Downtown,"Chinese, Pizza",No,2,Excellent,728.0
17257684,A Dong Restaurant,Des Moines,"1511 High Street, Des Moines, IA 50309",Downtown,"Asian, Vegetarian, Vietnamese, Bubble Tea",No,1,Very Good,659.0
17258154,Court Avenue Brewing Company,Des Moines,"309 Court Ave, Des Moines, IA 50309",Downtown,"American, Pizza, Bar Food",No,3,Very Good,370.0
17259340,Django,Des Moines,"210 10th Street, Des Moines, IA 50309",Downtown,French,No,3,Very Good,532.0
17259243,Miyabi 9,Des Moines,"512 E Grand Ave, Des Moines, IA 50309",East Village,"Japanese, Sushi",No,2,Excellent,860.0
17259625,Zombie Burger + Drink Lab,Des Moines,"300 E. Grand Ave., Des Moines, IA 50309",East Village,"Burger, Desserts, Vegetarian",No,1,Very Good,943.0
17259169,Tursi's Latin King,Des Moines,"2200 Hubbell Ave, Des Moines, IA 50317",Fairground,"American, Italian",No,4,Very Good,476.0
17259166,Tsing Tsao South,Des Moines,"4230 Fleur Dr, Des Moines, IA 50321",Greater South Side,Chinese,No,1,Very Good,218.0
17259335,Bandit Burrito,Des Moines,"5340 Merle Hay Road, Johnston, IA 50131",Johnston,"Breakfast, Mexican, Southwestern",No,1,Very Good,214.0
17259248,Jethro's BBQ,Des Moines,"3100 Forest Ave, Des Moines, IA 50311",Kingman Place Historic District,"American, BBQ",No,2,Very Good,699.0
17258552,The Machine Shed Restaurant,Des Moines,"11151 Hickman Road, Urbandale, IA 50322",Urbandale,"American, Breakfast",No,2,Good,308.0
17259550,Mi Patria,Des Moines,"1410 22nd St., West Des Moines, IA 50266",West Des Moines,Latin American,No,2,Very Good,157.0
17259200,Waterfront Seafood Market,Des Moines,"2900 University Ave, West Des Moines, IA 50266",West Des Moines,"Seafood, Sushi",No,3,Very Good,530.0
16615894,The Giggling Goat,Dicky Beach,"14 Beerburrum St, Dicky Beach, QLD",Dicky Beach,"Coffee and Tea, Tea, Modern Australian",No,1,Good,29.0
17342816,Burnt Toast Cafe,Dubuque,"1220 Iowa St, Dubuque, IA 52001",Dubuque,Breakfast,No,1,Average,33.0
17342498,Catfish Charlie's,Dubuque,"1630 E 16th St, Dubuque, IA 52001",Dubuque,Seafood,No,2,Average,40.0
17342648,Salsa's Mexican Restaurant,Dubuque,"1091 Main St, Dubuque, IA 52001",Dubuque,Mexican,No,1,Average,153.0
17342781,Tony Roma's,Dubuque,"350 Bell St, Dubuque, IA 52001",Dubuque,"American, BBQ, Seafood",No,2,Average,65.0
17342799,Vinny Vanucchi's,Dubuque,"180 Main Street, Dubuque, IA 52001",Dubuque,Italian,No,2,Average,58.0
17342772,Champps Americana,Dubuque,"3100 Dodge St., Dubuque, IA 52003",Dubuque,"American, Burger, Sandwich",No,2,Good,100.0
17342771,Fiesta Cancun,Dubuque,"2515 NW Arterial, Dubuque, IA 52002",Dubuque,Mexican,No,1,Good,156.0
17342548,Happy Joe's Pizza & Ice Cream,Dubuque,"855 Century Dr, Dubuque, IA 52002",Dubuque,"Desserts, Pizza, Ice Cream",No,1,Good,74.0
17342556,Houlihan's,Dubuque,"1795 Greyhound Park Rd, Dubuque, IA 52001",Dubuque,"American, Burger",No,2,Good,117.0
17342811,Ichiban Hibachi Steakhouse & Sushi Bar,Dubuque,"3187 University Ave, Dubuque, IA 52001",Dubuque,"Japanese, Steak, Sushi",No,3,Good,83.0
17342576,Kalmes Breaktime Bar & Grill,Dubuque,"1097 Jackson St, Dubuque, IA 52001",Dubuque,"American, Burger",No,2,Good,48.0
17342770,L. May Eatery,Dubuque,"1072 Main St, Dubuque, IA 52001",Dubuque,"International, Pizza",No,3,Good,198.0
17342585,Los Aztecas,Dubuque,"2700 Dodge St, Dubuque, IA 52003",Dubuque,Mexican,No,1,Good,126.0
17342494,Manna Java World Cafe,Dubuque,"700 Locust St, Dubuque, IA 52001",Dubuque,"Breakfast, Pizza",No,1,Good,119.0
17342594,Mario's Italian Restaurant,Dubuque,"1298 Main St, Dubuque, IA 52001",Dubuque,"American, Italian",No,2,Good,140.0
17342625,Pepper Sprout Incorporated,Dubuque,"378 Main St, Dubuque, IA 52001",Dubuque,American,No,3,Good,159.0
17342652,Shot Tower Inn,Dubuque,"290 Locust St, Dubuque, IA 52001",Dubuque,"Italian, Pizza",No,2,Good,131.0
17342665,Sunshine Family Restaurant,Dubuque,"401 Central Ave, Dubuque, IA 52001",Dubuque,"American, Breakfast, Burger",No,1,Good,60.0
17342810,Watershed Cafe,Dubuque,"51 W 32nd Street, Dubuque, IA 52001",Dubuque,"American, Burger, Pizza, Cafe",No,2,Good,89.0
17342775,Woodfire Grille,Dubuque,"301 Bell Street, Dubuque, IA 52001",Dubuque,"American, Seafood, Steak",No,4,Good,72.0
16612028,The Belle General,East Ballina,"12 Shelly Beach Rd, East Ballina, NSW",East Ballina,Cafe,No,2,Very Good,56.0
17536645,Jehova es Mi Pastor Tacos y Burritos,Fernley,"135 W. Main Street, Fernley, NV 89408",Fernley,Mexican,No,1,Good,83.0
16613507,Flaxton Gardens,Flaxton,"313 Flaxton Drive, Flaxton, QLD",Flaxton,"Tea, Modern Australian",No,3,Good,37.0
16607969,Bespoke Harvest,Forrest,"16 Grant St, Forrest, VIC",Forrest,"Cafe, Australian",No,2,Good,29.0
17374405,Houndstooth Grill & Tavern,Gainesville,"6323 Grand Hickory Dr Ste 200A, Braselton, GA 30517",Braselton,"American, Sandwich, Seafood",No,2,Very Good,239.0
17375060,Hawg Wild BBQ & Catfish House,Gainesville,"515 Grant Street, Clarkesville, GA 30523",Clarkesville,"BBQ, Burger, Seafood",No,1,Very Good,235.0
17375164,Bourbon Street Grille,Gainesville,"90 Public Sq N, Dahlonega, GA 30533",Dahlonega,"American, Burger, Cajun",No,2,Good,88.0
17374552,Corkscrew Cafe,Gainesville,"51 W Main St, Dahlonega, GA 30533",Dahlonega,,No,3,Good,209.0
17375078,Smokin Gold BBQ,Gainesville,"59 E Main St, Dahlonega, GA 30533",Dahlonega,BBQ,No,1,Good,133.0
17375049,Hoka-Hoka Japanese Steak & Sushi,Gainesville,"617 North Grove Street, Dahlonega, GA 30533",Dahlonega,"Chinese, Japanese, Thai",No,1,Very Good,267.0
17375077,Shenanigan's Irish Pub,Gainesville,"87 N. Chestatee St., Dahlonega, GA 30533",Dahlonega,"Bar Food, Seafood, Vegetarian",No,2,Very Good,171.0
17375141,Fish Tales Lakeside Grille,Gainesville,"6330 Mitchell Street, Flowery Branch, GA 30542",Flowery Branch,Seafood,No,2,Good,107.0
17375198,Antebellum,Gainesville,"5510 Church Street, Flowery Branch, GA 30542",Flowery Branch,"American, Southern",No,3,Very Good,164.0
17375180,Moonie's Texas Barbecue,Gainesville,"5545 Atlanta Highway, Flowery Branch, GA 30542",Flowery Branch,"BBQ, Sandwich",No,1,Very Good,182.0
17375072,Atlanta Highway Seafood Market,Gainesville,"227 Atlanta Highway Suite 900, Gainesville, GA 30501",Gainesville,"Sandwich, Seafood, Cajun",No,2,Excellent,681.0
17375047,Eat at Thai,Gainesville,"975 Dawsonville Hwy, Gainesville, GA 30501",Gainesville,Thai,No,1,Excellent,357.0
17375074,Smoke House BBQ and Catering,Gainesville,"3205 Atlanta Hwy, Atlanta Highway, Gainesville, GA, Gainesville, GA 30507",Gainesville,BBQ,No,2,Good,89.0
17374921,2 Dog,Gainesville,"317 Spring St SE, Gainesville, GA 30501",Gainesville,"American, European, Sandwich",No,2,Very Good,350.0
17374819,Longstreet Cafe,Gainesville,"1043 Riverside Terrace, Gainesville, GA 30501",Gainesville,Southern,No,1,Very Good,298.0
17375089,Re-Cess,Gainesville,"118 Bradford St NE, Gainesville, GA 30501",Gainesville,"American, Southern",No,2,Very Good,319.0
17375214,Bodensee,Gainesville,"64 Munich Strasse, Helen, GA 30545",Helen,German,No,3,Good,114.0
17374951,Hofer's Bakery & Cafe,Gainesville,"8758 N Main St, Helen, GA 30545",Helen,"German, Ice Cream",No,1,Good,136.0
17374978,Troll Tavern,Gainesville,"8590 N Main St Ste B, Helen, GA 30545",Helen,"Burger, German, Sandwich",No,2,Poor,108.0
17375104,The Nacoochee Village Tavern & Pizzeria,Gainesville,"7275 S Main St., Helen, GA 30545",Helen,"Italian, Pizza, Sandwich",No,1,Very Good,161.0
16604358,Blue Bean Love Cafe,Hepburn Springs,"115 Main Rd, Hepburn Springs, Hepburn Springs, VIC",Hepburn Springs,"Cafe, Coffee and Tea, Modern Australian",No,2,Good,192.0
16604896,La Trattoria of Lavandula,Hepburn Springs,"350 Hepburn-Newstead Road, Hepburn Springs, VIC",Hepburn Springs,"Italian, Fusion, Cafe",No,1,Good,93.0
16612550,5 Little Pigs,Huskisson,"64 Owen St, Huskisson, NSW",Huskisson,"Breakfast, Modern Australian",No,2,Very Good,40.0
16606299,Beach Box Cafe,Inverloch,"6a Ramsay Blvd, Inverloch, VIC",Inverloch,"Burger, Coffee and Tea, Modern Australian",No,1,Good,100.0
16605794,Funkey Monkey,Lakes Entrance,"26 Myer street, Lakes Entrance, VIC",Lakes Entrance,"Breakfast, Coffee and Tea",No,1,Good,97.0
17557488,Burger Queen Drive In,Lakeview,"109 S F St, Lakeview, OR 97630",Lakeview,"Burger, Desserts, Sandwich",No,1,Good,41.0
17452342,Blue Orchid Thai Restaurant,Lincoln,"129 N 10th St, Lincoln, NE 68508",Haymarket,Thai,No,2,Excellent,799.0
16611498,Stillwater on Belmore,Lorn,"27 Belmore Rd,, Lorn, NSW",Lorn,"Breakfast, Coffee and Tea",No,2,Good,18.0
17842104,Mr.,Macedon,"23 Victoria St, Macedon, VIC",Macedon,Cafe,No,2,Good,31.0
17501291,Emilio's Cuban Cafe,Macon,"402 Ga. Highway 247, Bonaire, GA 31005",Bonaire,"Coffee and Tea, Cuban, Latin American",No,2,Good,146.0
17500759,Ingleside Village Pizza,Macon,"2395 Ingleside Ave, Macon, GA 31204",Macon,"Pizza, Sandwich",No,1,Excellent,478.0
17500767,Jim Shaw's Seafood Grill & Bar,Macon,"3040 Vineville Ave, Macon, GA 31204",Macon,Seafood,No,2,Excellent,467.0
17500819,Mandarin Chinese Restaurant,Macon,"3086 Riverside Dr, Macon, GA 31210",Macon,"Chinese, Thai",No,2,Excellent,302.0
17500911,Rookery,Macon,"543 Cherry St, Macon, GA 31201",Macon,"Burger, Desserts, Bar Food",No,2,Excellent,289.0
17501439,Dovetail,Macon,"543 Cherry St, Macon, GA 31201",Macon,,No,3,Good,102.0
17501279,Bonefish Grill,Macon,"5080 Riverside Dr, Macon, GA 31210",Macon,"American, Seafood",No,3,Very Good,293.0
17500695,Downtown Grill,Macon,"562 Mulberry St, Macon, GA 31201",Macon,Steak,No,4,Very Good,195.0
17501298,Greek Corner Deli,Macon,"587 Cherry St, Macon, GA 31201",Macon,"Desserts, Greek, Sandwich",No,1,Very Good,244.0
17500847,Natalia's,Macon,"201 North Macon St., Macon, GA 31210",Macon,"European, Italian, Mediterranean",No,4,Very Good,379.0
17500872,Papouli's Mediterranean Cafe & Market,Macon,"121 Tom Hill Sr Blvd, Macon, GA 31210",Macon,"Greek, Mediterranean, Vegetarian",No,1,Very Good,223.0
17501315,Benson's Steak and Sushi,Macon,"1289 S Houston Lake Rd, Warner Robins, GA 31088",Warner Robins,"American, Chinese, Sushi",No,2,Good,243.0
17501201,My Fathers Place,Macon,"2507 Moody Rd, Warner Robins, GA 31088",Warner Robins,Italian,No,2,Good,104.0
17501247,Sushi Thai Restaurant,Macon,"2624 Watson Blvd Ste D, Warner Robins, GA 31093",Warner Robins,"Japanese, Sushi, Thai",No,1,Good,153.0
17501281,The Mellow Mushroom,Macon,"710 Lake Joy Road, Warner Robins, GA 31088",Warner Robins,"Pizza, Sandwich, Vegetarian",No,2,Good,323.0
